party,score,election_type,ballot_type,amphoe,tambon,source_file
เพื่อชีวิตใหม่,0,เลือกตั้งทั่วไป,บัญชีรายชื่อ,อำเภอเมืองลำพูน,Makhuea Chae,district_mueang_lamphun__03_subdistrict_makhuea_chae__polling_unit_15__ส.ส.5-18 (บช).csv
คลองไทย,0,เลือกตั้งทั่วไป,บัญชีรายชื่อ,อำเภอเมืองลำพูน,Makhuea Chae,district_mueang_lamphun__03_subdistrict_makhuea_chae__polling_unit_15__ส.ส.5-18 (บช).csv
ประชาธิปัตย์,5,เลือกตั้งทั่วไป,บัญชีรายชื่อ,อำเภอเมืองลำพูน,Makhuea Chae,district_mueang_lamphun__03_subdistrict_makhuea_chae__polling_unit_15__ส.ส.5-18 (บช).csv
ไทยก้าวหน้า,0,เลือกตั้งทั่วไป,บัญชีรายชื่อ,อำเภอเมืองลำพูน,Makhuea Chae,district_mueang_lamphun__03_subdistrict_makhuea_chae__polling_unit_15__ส.ส.5-18 (บช).csv
ไทยภักดี,0,เลือกตั้งทั่วไป,บัญชีรายชื่อ,อำเภอเมืองลำพูน,Makhuea Chae,district_mueang_lamphun__03_subdistrict_makhuea_chae__polling_unit_15__ส.ส.5-18 (บช).csv
แรงงานสร้างชาติ,2,เลือกตั้งทั่วไป,บัญชีรายชื่อ,อำเภอเมืองลำพูน,Makhuea Chae,district_mueang_lamphun__03_subdistrict_makhuea_chae__polling_unit_15__ส.ส.5-18 (บช).csv
ประชากรไทย,0,เลือกตั้งทั่วไป,บัญชีรายชื่อ,อำเภอเมืองลำพูน,Makhuea Chae,district_mueang_lamphun__03_subdistrict_makhuea_chae__polling_unit_15__ส.ส.5-18 (บช).csv
ครูไทยเพื่อประชาชน,1,เลือกตั้งทั่วไป,บัญชีรายชื่อ,อำเภอเมืองลำพูน,Makhuea Chae,district_mueang_lamphun__03_subdistrict_makhuea_chae__polling_unit_15__ส.ส.5-18 (บช).csv
ประชาชาติ,0,เลือกตั้งทั่วไป,บัญชีรายชื่อ,อำเภอเมืองลำพูน,Makhuea Chae,district_mueang_lamphun__03_subdistrict_makhuea_chae__polling_unit_15__ส.ส.5-18 (บช).csv
สร้างอนาคตไทย,2,เลือกตั้งทั่วไป,บัญชีรายชื่อ,อำเภอเมืองลำพูน,Makhuea Chae,district_mueang_lamphun__03_subdistrict_makhuea_chae__polling_unit_15__ส.ส.5-18 (บช).csv
รักชาติ,0,เลือกตั้งทั่วไป,บัญชีรายชื่อ,อำเภอเมืองลำพูน,Makhuea Chae,district_mueang_lamphun__03_subdistrict_makhuea_chae__polling_unit_15__ส.ส.5-18 (บช).csv
ไทยพร้อม,0,เลือกตั้งทั่วไป,บัญชีรายชื่อ,อำเภอเมืองลำพูน,Makhuea Chae,district_mueang_lamphun__03_subdistrict_makhuea_chae__polling_unit_15__ส.ส.5-18 (บช).csv
ภูมิใจไทย,28,เลือกตั้งทั่วไป,บัญชีรายชื่อ,อำเภอเมืองลำพูน,Makhuea Chae,district_mueang_lamphun__03_subdistrict_makhuea_chae__polling_unit_15__ส.ส.5-18 (บช).csv
พลังธรรมใหม่,2,เลือกตั้งทั่วไป,บัญชีรายชื่อ,อำเภอเมืองลำพูน,Makhuea Chae,district_mueang_lamphun__03_subdistrict_makhuea_chae__polling_unit_15__ส.ส.5-18 (บช).csv
กรีน,0,เลือกตั้งทั่วไป,บัญชีรายชื่อ,อำเภอเมืองลำพูน,Makhuea Chae,district_mueang_lamphun__03_subdistrict_makhuea_chae__polling_unit_15__ส.ส.5-18 (บช).csv
ไทยธรรม,0,เลือกตั้งทั่วไป,บัญชีรายชื่อ,อำเภอเมืองลำพูน,Makhuea Chae,district_mueang_lamphun__03_subdistrict_makhuea_chae__polling_unit_15__ส.ส.5-18 (บช).csv
แผ่นดินธรรม,0,เลือกตั้งทั่วไป,บัญชีรายชื่อ,อำเภอเมืองลำพูน,Makhuea Chae,district_mueang_lamphun__03_subdistrict_makhuea_chae__polling_unit_15__ส.ส.5-18 (บช).csv
กล้าธรรม,1,เลือกตั้งทั่วไป,บัญชีรายชื่อ,อำเภอเมืองลำพูน,Makhuea Chae,district_mueang_lamphun__03_subdistrict_makhuea_chae__polling_unit_15__ส.ส.5-18 (บช).csv
พลังประชารัฐ,0,เลือกตั้งทั่วไป,บัญชีรายชื่อ,อำเภอเมืองลำพูน,Makhuea Chae,district_mueang_lamphun__03_subdistrict_makhuea_chae__polling_unit_15__ส.ส.5-18 (บช).csv
โอกาสใหม่,0,เลือกตั้งทั่วไป,บัญชีรายชื่อ,อำเภอเมืองลำพูน,Makhuea Chae,district_mueang_lamphun__03_subdistrict_makhuea_chae__polling_unit_15__ส.ส.5-18 (บช).csv
เป็นธรรม,0,เลือกตั้งทั่วไป,บัญชีรายชื่อ,อำเภอเมืองลำพูน,Makhuea Chae,district_mueang_lamphun__03_subdistrict_makhuea_chae__polling_unit_15__ส.ส.5-18 (บช).csv
ประชาชน,176,เลือกตั้งทั่วไป,บัญชีรายชื่อ,อำเภอเมืองลำพูน,Makhuea Chae,district_mueang_lamphun__03_subdistrict_makhuea_chae__polling_unit_15__ส.ส.5-18 (บช).csv
ประชาไทย,0,เลือกตั้งทั่วไป,บัญชีรายชื่อ,อำเภอเมืองลำพูน,Makhuea Chae,district_mueang_lamphun__03_subdistrict_makhuea_chae__polling_unit_15__ส.ส.5-18 (บช).csv
ไทยสร้างไทย,1,เลือกตั้งทั่วไป,บัญชีรายชื่อ,อำเภอเมืองลำพูน,Makhuea Chae,district_mueang_lamphun__03_subdistrict_makhuea_chae__polling_unit_15__ส.ส.5-18 (บช).csv
ไทยก้าวใหม่,0,เลือกตั้งทั่วไป,บัญชีรายชื่อ,อำเภอเมืองลำพูน,Makhuea Chae,district_mueang_lamphun__03_subdistrict_makhuea_chae__polling_unit_15__ส.ส.5-18 (บช).csv
ประชาอาสาชาติ,0,เลือกตั้งทั่วไป,บัญชีรายชื่อ,อำเภอเมืองลำพูน,Makhuea Chae,district_mueang_lamphun__03_subdistrict_makhuea_chae__polling_unit_15__ส.ส.5-18 (บช).csv
พร้อม,1,เลือกตั้งทั่วไป,บัญชีรายชื่อ,อำเภอเมืองลำพูน,Makhuea Chae,district_mueang_lamphun__03_subdistrict_makhuea_chae__polling_unit_15__ส.ส.5-18 (บช).csv
เครือข่ายชาวนาแห่งประเทศไทย,0,เลือกตั้งทั่วไป,บัญชีรายชื่อ,อำเภอเมืองลำพูน,Makhuea Chae,district_mueang_lamphun__03_subdistrict_makhuea_chae__polling_unit_15__ส.ส.5-18 (บช).csv
ไทยพิทักษ์ธรรม,0,เลือกตั้งทั่วไป,บัญชีรายชื่อ,อำเภอเมืองลำพูน,Makhuea Chae,district_mueang_lamphun__03_subdistrict_makhuea_chae__polling_unit_15__ส.ส.5-18 (บช).csv
ความหวังใหม่,0,เลือกตั้งทั่วไป,บัญชีรายชื่อ,อำเภอเมืองลำพูน,Makhuea Chae,district_mueang_lamphun__03_subdistrict_makhuea_chae__polling_unit_15__ส.ส.5-18 (บช).csv
ไทยรวมไทย,0,เลือกตั้งทั่วไป,บัญชีรายชื่อ,อำเภอเมืองลำพูน,Makhuea Chae,district_mueang_lamphun__03_subdistrict_makhuea_chae__polling_unit_15__ส.ส.5-18 (บช).csv
เพื่อบ้านเมือง,0,เลือกตั้งทั่วไป,บัญชีรายชื่อ,อำเภอเมืองลำพูน,Makhuea Chae,district_mueang_lamphun__03_subdistrict_makhuea_chae__polling_unit_15__ส.ส.5-18 (บช).csv
พลังไทยรักชาติ,0,เลือกตั้งทั่วไป,บัญชีรายชื่อ,อำเภอเมืองลำพูน,Makhuea Chae,district_mueang_lamphun__03_subdistrict_makhuea_chae__polling_unit_15__ส.ส.5-18 (บช).csv
ประชาชน,194,เลือกตั้งทั่วไป,แบ่งเขต,อำเภอเมืองลำพูน,Makhuea Chae,district_mueang_lamphun__03_subdistrict_makhuea_chae__polling_unit_15__ส.ส.5-18.csv
ไทยก้าวใหม่,3,เลือกตั้งทั่วไป,แบ่งเขต,อำเภอเมืองลำพูน,Makhuea Chae,district_mueang_lamphun__03_subdistrict_makhuea_chae__polling_unit_15__ส.ส.5-18.csv
ภูมิใจไทย,21,เลือกตั้งทั่วไป,แบ่งเขต,อำเภอเมืองลำพูน,Makhuea Chae,district_mueang_lamphun__03_subdistrict_makhuea_chae__polling_unit_15__ส.ส.5-18.csv
ประชาธิปัตย์,10,เลือกตั้งทั่วไป,แบ่งเขต,อำเภอเมืองลำพูน,Makhuea Chae,district_mueang_lamphun__03_subdistrict_makhuea_chae__polling_unit_15__ส.ส.5-18.csv
เศรษฐกิจ,11,เลือกตั้งทั่วไป,แบ่งเขต,อำเภอเมืองลำพูน,Makhuea Chae,district_mueang_lamphun__03_subdistrict_makhuea_chae__polling_unit_15__ส.ส.5-18.csv
กล้าธรรม,8,เลือกตั้งทั่วไป,แบ่งเขต,อำเภอเมืองลำพูน,Makhuea Chae,district_mueang_lamphun__03_subdistrict_makhuea_chae__polling_unit_15__ส.ส.5-18.csv
รวมไทยสร้างชาติ,2,เลือกตั้งทั่วไป,แบ่งเขต,อำเภอเมืองลำพูน,Makhuea Chae,district_mueang_lamphun__03_subdistrict_makhuea_chae__polling_unit_15__ส.ส.5-18.csv
เพื่อไทย,82,เลือกตั้งทั่วไป,แบ่งเขต,อำเภอเมืองลำพูน,Makhuea Chae,district_mueang_lamphun__03_subdistrict_makhuea_chae__polling_unit_15__ส.ส.5-18.csv
