party,score,election_type,ballot_type,amphoe,tambon,source_file
คลองไทย,1,เลือกตั้งทั่วไป,บัญชีรายชื่อ,อำเภอแม่ทา,Tha Pla Duk,district_mae_tha__04_subdistrict_tha_pla_duk__polling_unit_15__party_list_vote.csv
ประชาธิปัตย์,8,เลือกตั้งทั่วไป,บัญชีรายชื่อ,อำเภอแม่ทา,Tha Pla Duk,district_mae_tha__04_subdistrict_tha_pla_duk__polling_unit_15__party_list_vote.csv
ไทยก้าวหน้า,0,เลือกตั้งทั่วไป,บัญชีรายชื่อ,อำเภอแม่ทา,Tha Pla Duk,district_mae_tha__04_subdistrict_tha_pla_duk__polling_unit_15__party_list_vote.csv
ไทยภักดี,4,เลือกตั้งทั่วไป,บัญชีรายชื่อ,อำเภอแม่ทา,Tha Pla Duk,district_mae_tha__04_subdistrict_tha_pla_duk__polling_unit_15__party_list_vote.csv
แรงงานสร้างชาติ,0,เลือกตั้งทั่วไป,บัญชีรายชื่อ,อำเภอแม่ทา,Tha Pla Duk,district_mae_tha__04_subdistrict_tha_pla_duk__polling_unit_15__party_list_vote.csv
ประชากรไทย,0,เลือกตั้งทั่วไป,บัญชีรายชื่อ,อำเภอแม่ทา,Tha Pla Duk,district_mae_tha__04_subdistrict_tha_pla_duk__polling_unit_15__party_list_vote.csv
ครูไทยเพื่อประชาชน,0,เลือกตั้งทั่วไป,บัญชีรายชื่อ,อำเภอแม่ทา,Tha Pla Duk,district_mae_tha__04_subdistrict_tha_pla_duk__polling_unit_15__party_list_vote.csv
ประชาชาติ,1,เลือกตั้งทั่วไป,บัญชีรายชื่อ,อำเภอแม่ทา,Tha Pla Duk,district_mae_tha__04_subdistrict_tha_pla_duk__polling_unit_15__party_list_vote.csv
สร้างอนาคตไทย,1,เลือกตั้งทั่วไป,บัญชีรายชื่อ,อำเภอแม่ทา,Tha Pla Duk,district_mae_tha__04_subdistrict_tha_pla_duk__polling_unit_15__party_list_vote.csv
รักชาติ,1,เลือกตั้งทั่วไป,บัญชีรายชื่อ,อำเภอแม่ทา,Tha Pla Duk,district_mae_tha__04_subdistrict_tha_pla_duk__polling_unit_15__party_list_vote.csv
ไทยพร้อม,1,เลือกตั้งทั่วไป,บัญชีรายชื่อ,อำเภอแม่ทา,Tha Pla Duk,district_mae_tha__04_subdistrict_tha_pla_duk__polling_unit_15__party_list_vote.csv
ภูมิใจไทย,6,เลือกตั้งทั่วไป,บัญชีรายชื่อ,อำเภอแม่ทา,Tha Pla Duk,district_mae_tha__04_subdistrict_tha_pla_duk__polling_unit_15__party_list_vote.csv
พลังธรรมใหม่,2,เลือกตั้งทั่วไป,บัญชีรายชื่อ,อำเภอแม่ทา,Tha Pla Duk,district_mae_tha__04_subdistrict_tha_pla_duk__polling_unit_15__party_list_vote.csv
กรีน,0,เลือกตั้งทั่วไป,บัญชีรายชื่อ,อำเภอแม่ทา,Tha Pla Duk,district_mae_tha__04_subdistrict_tha_pla_duk__polling_unit_15__party_list_vote.csv
ไทยธรรม,0,เลือกตั้งทั่วไป,บัญชีรายชื่อ,อำเภอแม่ทา,Tha Pla Duk,district_mae_tha__04_subdistrict_tha_pla_duk__polling_unit_15__party_list_vote.csv
แผ่นดินธรรม,0,เลือกตั้งทั่วไป,บัญชีรายชื่อ,อำเภอแม่ทา,Tha Pla Duk,district_mae_tha__04_subdistrict_tha_pla_duk__polling_unit_15__party_list_vote.csv
กล้าธรรม,4,เลือกตั้งทั่วไป,บัญชีรายชื่อ,อำเภอแม่ทา,Tha Pla Duk,district_mae_tha__04_subdistrict_tha_pla_duk__polling_unit_15__party_list_vote.csv
พลังประชารัฐ,1,เลือกตั้งทั่วไป,บัญชีรายชื่อ,อำเภอแม่ทา,Tha Pla Duk,district_mae_tha__04_subdistrict_tha_pla_duk__polling_unit_15__party_list_vote.csv
โอกาสใหม่,0,เลือกตั้งทั่วไป,บัญชีรายชื่อ,อำเภอแม่ทา,Tha Pla Duk,district_mae_tha__04_subdistrict_tha_pla_duk__polling_unit_15__party_list_vote.csv
เป็นธรรม,1,เลือกตั้งทั่วไป,บัญชีรายชื่อ,อำเภอแม่ทา,Tha Pla Duk,district_mae_tha__04_subdistrict_tha_pla_duk__polling_unit_15__party_list_vote.csv
ประชาชน,101,เลือกตั้งทั่วไป,บัญชีรายชื่อ,อำเภอแม่ทา,Tha Pla Duk,district_mae_tha__04_subdistrict_tha_pla_duk__polling_unit_15__party_list_vote.csv
ประชาไทย,1,เลือกตั้งทั่วไป,บัญชีรายชื่อ,อำเภอแม่ทา,Tha Pla Duk,district_mae_tha__04_subdistrict_tha_pla_duk__polling_unit_15__party_list_vote.csv
ไทยสร้างไทย,4,เลือกตั้งทั่วไป,บัญชีรายชื่อ,อำเภอแม่ทา,Tha Pla Duk,district_mae_tha__04_subdistrict_tha_pla_duk__polling_unit_15__party_list_vote.csv
ไทยก้าวใหม่,4,เลือกตั้งทั่วไป,บัญชีรายชื่อ,อำเภอแม่ทา,Tha Pla Duk,district_mae_tha__04_subdistrict_tha_pla_duk__polling_unit_15__party_list_vote.csv
ประชาอาสาชาติ,0,เลือกตั้งทั่วไป,บัญชีรายชื่อ,อำเภอแม่ทา,Tha Pla Duk,district_mae_tha__04_subdistrict_tha_pla_duk__polling_unit_15__party_list_vote.csv
พร้อม,0,เลือกตั้งทั่วไป,บัญชีรายชื่อ,อำเภอแม่ทา,Tha Pla Duk,district_mae_tha__04_subdistrict_tha_pla_duk__polling_unit_15__party_list_vote.csv
เครือข่ายชาวนาแห่งประเทศไทย,0,เลือกตั้งทั่วไป,บัญชีรายชื่อ,อำเภอแม่ทา,Tha Pla Duk,district_mae_tha__04_subdistrict_tha_pla_duk__polling_unit_15__party_list_vote.csv
ไทยพิทักษ์ธรรม,0,เลือกตั้งทั่วไป,บัญชีรายชื่อ,อำเภอแม่ทา,Tha Pla Duk,district_mae_tha__04_subdistrict_tha_pla_duk__polling_unit_15__party_list_vote.csv
ความหวังใหม่,1,เลือกตั้งทั่วไป,บัญชีรายชื่อ,อำเภอแม่ทา,Tha Pla Duk,district_mae_tha__04_subdistrict_tha_pla_duk__polling_unit_15__party_list_vote.csv
ไทยรวมไทย,0,เลือกตั้งทั่วไป,บัญชีรายชื่อ,อำเภอแม่ทา,Tha Pla Duk,district_mae_tha__04_subdistrict_tha_pla_duk__polling_unit_15__party_list_vote.csv
เพื่อบ้านเมือง,0,เลือกตั้งทั่วไป,บัญชีรายชื่อ,อำเภอแม่ทา,Tha Pla Duk,district_mae_tha__04_subdistrict_tha_pla_duk__polling_unit_15__party_list_vote.csv
พลังไทยรักชาติ,2,เลือกตั้งทั่วไป,บัญชีรายชื่อ,อำเภอแม่ทา,Tha Pla Duk,district_mae_tha__04_subdistrict_tha_pla_duk__polling_unit_15__party_list_vote.csv
ประชาชน,69,เลือกตั้งทั่วไป,แบ่งเขต,อำเภอแม่ทา,Tha Pla Duk,district_mae_tha__04_subdistrict_tha_pla_duk__polling_unit_16__constituency_vote.csv
ไทยก้าวใหม่,0,เลือกตั้งทั่วไป,แบ่งเขต,อำเภอแม่ทา,Tha Pla Duk,district_mae_tha__04_subdistrict_tha_pla_duk__polling_unit_16__constituency_vote.csv
ภูมิใจไทย,4,เลือกตั้งทั่วไป,แบ่งเขต,อำเภอแม่ทา,Tha Pla Duk,district_mae_tha__04_subdistrict_tha_pla_duk__polling_unit_16__constituency_vote.csv
ประชาธิปัตย์,4,เลือกตั้งทั่วไป,แบ่งเขต,อำเภอแม่ทา,Tha Pla Duk,district_mae_tha__04_subdistrict_tha_pla_duk__polling_unit_16__constituency_vote.csv
เศรษฐกิจ,4,เลือกตั้งทั่วไป,แบ่งเขต,อำเภอแม่ทา,Tha Pla Duk,district_mae_tha__04_subdistrict_tha_pla_duk__polling_unit_16__constituency_vote.csv
กล้าธรรม,24,เลือกตั้งทั่วไป,แบ่งเขต,อำเภอแม่ทา,Tha Pla Duk,district_mae_tha__04_subdistrict_tha_pla_duk__polling_unit_16__constituency_vote.csv
รวมไทยสร้างชาติ,0,เลือกตั้งทั่วไป,แบ่งเขต,อำเภอแม่ทา,Tha Pla Duk,district_mae_tha__04_subdistrict_tha_pla_duk__polling_unit_16__constituency_vote.csv
เพื่อไทย,66,เลือกตั้งทั่วไป,แบ่งเขต,อำเภอแม่ทา,Tha Pla Duk,district_mae_tha__04_subdistrict_tha_pla_duk__polling_unit_16__constituency_vote.csv
เสรีรวมไทย,7,เลือกตั้งทั่วไป,แบ่งเขต,อำเภอแม่ทา,Tha Pla Duk,district_mae_tha__04_subdistrict_tha_pla_duk__polling_unit_16__constituency_vote.csv
วิชชั่นใหม่,1,เลือกตั้งทั่วไป,แบ่งเขต,อำเภอแม่ทา,Tha Pla Duk,district_mae_tha__04_subdistrict_tha_pla_duk__polling_unit_16__constituency_vote.csv
ไทยทรัพย์ทวี,4,เลือกตั้งทั่วไป,บัญชีรายชื่อ,อำเภอแม่ทา,Tha Pla Duk,district_mae_tha__04_subdistrict_tha_pla_duk__polling_unit_16__party_list_vote.csv
เพื่อชาติไทย,1,เลือกตั้งทั่วไป,บัญชีรายชื่อ,อำเภอแม่ทา,Tha Pla Duk,district_mae_tha__04_subdistrict_tha_pla_duk__polling_unit_16__party_list_vote.csv
ใหม่,4,เลือกตั้งทั่วไป,บัญชีรายชื่อ,อำเภอแม่ทา,Tha Pla Duk,district_mae_tha__04_subdistrict_tha_pla_duk__polling_unit_16__party_list_vote.csv
มิติใหม่,1,เลือกตั้งทั่วไป,บัญชีรายชื่อ,อำเภอแม่ทา,Tha Pla Duk,district_mae_tha__04_subdistrict_tha_pla_duk__polling_unit_16__party_list_vote.csv
รวมใจไทย,1,เลือกตั้งทั่วไป,บัญชีรายชื่อ,อำเภอแม่ทา,Tha Pla Duk,district_mae_tha__04_subdistrict_tha_pla_duk__polling_unit_16__party_list_vote.csv
รวมไทยสร้างชาติ,1,เลือกตั้งทั่วไป,บัญชีรายชื่อ,อำเภอแม่ทา,Tha Pla Duk,district_mae_tha__04_subdistrict_tha_pla_duk__polling_unit_16__party_list_vote.csv
พลวัต,0,เลือกตั้งทั่วไป,บัญชีรายชื่อ,อำเภอแม่ทา,Tha Pla Duk,district_mae_tha__04_subdistrict_tha_pla_duk__polling_unit_16__party_list_vote.csv
ประชาธิปไตยใหม่,6,เลือกตั้งทั่วไป,บัญชีรายชื่อ,อำเภอแม่ทา,Tha Pla Duk,district_mae_tha__04_subdistrict_tha_pla_duk__polling_unit_16__party_list_vote.csv
เพื่อไทย,72,เลือกตั้งทั่วไป,บัญชีรายชื่อ,อำเภอแม่ทา,Tha Pla Duk,district_mae_tha__04_subdistrict_tha_pla_duk__polling_unit_16__party_list_vote.csv
ทางเลือกใหม่,1,เลือกตั้งทั่วไป,บัญชีรายชื่อ,อำเภอแม่ทา,Tha Pla Duk,district_mae_tha__04_subdistrict_tha_pla_duk__polling_unit_16__party_list_vote.csv
เศรษฐกิจ,8,เลือกตั้งทั่วไป,บัญชีรายชื่อ,อำเภอแม่ทา,Tha Pla Duk,district_mae_tha__04_subdistrict_tha_pla_duk__polling_unit_16__party_list_vote.csv
เสรีรวมไทย,0,เลือกตั้งทั่วไป,บัญชีรายชื่อ,อำเภอแม่ทา,Tha Pla Duk,district_mae_tha__04_subdistrict_tha_pla_duk__polling_unit_16__party_list_vote.csv
รวมพลังประชาชน,0,เลือกตั้งทั่วไป,บัญชีรายชื่อ,อำเภอแม่ทา,Tha Pla Duk,district_mae_tha__04_subdistrict_tha_pla_duk__polling_unit_16__party_list_vote.csv
