arabic_vote,thai_vote,party_name,filename
25,สองห้าคะแนน,ภูมิใจไทย,district_mueang_lamphun__15_office_ban_paen__polling_unit_6__constituency_vote_page_1.md
25,สองห้า,ประชาธิปัตย์,district_mueang_lamphun__09_subdistrict_si_bua_ban__polling_unit_1__constituency_vote_page_1.md
25,สองพันห้าร้อย,ประชาธิปัตย์,district_mueang_lamphun__11_subdistrict_pa_sak__polling_unit_4__constituency_vote_page_1.md
25,สองพันห้า,เสรีรวมไทย,district_mueang_lamphun__03_subdistrict_makhuea_chae__polling_unit_4__constituency_vote_page_1.md
25,ยี่สิบห้า,ไทยทรัพย์ทวี,district_mae_tha__06_subdistrict_tha_kat__polling_unit_5__party_list_vote_page_1.md
25,ยี่สิบห้า,ใหม่,district_mueang_lamphun__09_subdistrict_si_bua_ban__polling_unit_5__party_list_vote_page_1.md
25,ยี่สิบห้า,เศรษฐกิจ,district_mueang_lamphun__16_subdistrict_mueang_nga__polling_unit_13__constituency_vote_page_1.md
25,ยี่สิบห้า,เศรษฐกิจ,district_mueang_lamphun__11_subdistrict_pa_sak__polling_unit_13__party_list_vote_page_2.md
25,ยี่สิบห้า,ภูมิใจไทย,district_mueang_lamphun__12_subdistrict_umong__polling_unit_4__party_list_vote_page_3.md
25,ยี่สิบห้า,ภูมิใจไทย,district_mueang_lamphun__09_subdistrict_si_bua_ban__polling_unit_4__constituency_vote_page_1.md
25,ยี่สิบห้า,ภูมิใจไทย,district_mueang_lamphun__09_subdistrict_si_bua_ban__polling_unit_3__constituency_vote_page_1.md
25,ยี่สิบห้า,ภูมิใจไทย,district_mueang_lamphun__03_subdistrict_makhuea_chae__polling_unit_18__party_list_vote_page_3.md
25,ยี่สิบห้า,ภูมิใจไทย,district_mueang_lamphun__02_subdistrict_ban_klang__polling_unit_16__constituency_vote_page_1.md
25,ยี่สิบห้า,ภูมิใจไทย,district_mueang_lamphun__01_subdistrict_ton_thong__polling_unit_10__constituency_vote_page_1.md
25,ยี่สิบห้า,ภูมิใจไทย,district_mae_tha__10_subdistrict_tha_khum_ngoen__polling_unit_5__constituency_vote_page_1.md
25,ยี่สิบห้า,ภูมิใจไทย,district_mae_tha__07_subdistrict_municipality_tha_kat__polling_unit_3__party_list_vote_page_3.md
25,ยี่สิบห้า,ภูมิใจไทย,district_mae_tha__04_subdistrict_tha_pla_duk__polling_unit_14__party_list_vote_page_3.md
25,ยี่สิบห้า,ภูมิใจไทย,district_mae_tha__03_subdistrict_municipality_tha_sop_sao__polling_unit_3__party_list_vote_page_3.md
25,ยี่สิบห้า,ภูมิใจไทย,district_mae_tha__02_subdistrict_municipality_tha_sop_chai__polling_unit_5__party_list_vote_page_3.md
25,ยี่สิบห้า,ภูมิใจไทย,district_ban_thi__02_subdistrict_huai_yap__polling_unit_8__party_list_vote_page_3.md
25,ยี่สิบห้า,ประชาธิปัตย์,district_mueang_lamphun__15_office_ban_paen__polling_unit_7__party_list_vote_page_2.md
25,ยี่สิบห้า,ประชาธิปัตย์,district_mueang_lamphun__13_municipality_mueang_lamphun__polling_unit_2__constituency_vote_page_1.md
25,ยี่สิบห้า,ประชาธิปัตย์,district_mueang_lamphun__08_subdistrict_nong_chang_khuen__polling_unit_5__constituency_vote_page_1.md
25,ยี่สิบห้า,ประชาธิปัตย์,district_mueang_lamphun__08_subdistrict_nong_chang_khuen__polling_unit_4__party_list_vote_page_2.md
25,ยี่สิบห้า,ประชาธิปัตย์,district_mueang_lamphun__07_subdistrict_mueang_chi__polling_unit_2__constituency_vote_page_1.md
25,ยี่สิบห้า,ประชาธิปัตย์,district_mueang_lamphun__02_subdistrict_ban_klang__polling_unit_14__constituency_vote_page_1.md
25,ยี่สิบห้า,ประชาธิปัตย์,district_mueang_lamphun__01_subdistrict_ton_thong__polling_unit_12__constituency_vote_page_1.md
25,ยี่สิบห้า,ประชาธิปัตย์,district_mae_tha__10_subdistrict_tha_khum_ngoen__polling_unit_3__party_list_vote_page_2.md
25,ยี่สิบห้า,ประชาธิปัตย์,district_mae_tha__10_subdistrict_tha_khum_ngoen__polling_unit_1__constituency_vote_page_1.md
25,ยี่สิบห้า,ประชาธิปัตย์,district_mae_tha__03_subdistrict_municipality_tha_sop_sao__polling_unit_3__constituency_vote_page_1.md
25,ยี่สิบห้า,ประชาธิปัตย์,district_ban_thi__02_subdistrict_huai_yap__polling_unit_12__constituency_vote_page_1.md
25,ยี่สิบห้า,กล้าธรรม,district_mae_tha__07_subdistrict_municipality_tha_kat__polling_unit_2__constituency_vote_page_1.md
25,มีสิบห้า,ประชาธิปัตย์,district_mueang_lamphun__16_subdistrict_mueang_nga__polling_unit_12__constituency_vote_page_1.md
25,ซีสินห้า,ประชาชน,district_mae_tha__02_subdistrict_municipality_tha_sop_chai__polling_unit_2__party_list_vote_page_3.md
25,,โอกาสใหม่,district_mueang_lamphun__11_subdistrict_pa_sak__polling_unit_5__party_list_vote_page_3.md
25,,ประชาธิปัตย์,district_mae_tha__06_subdistrict_tha_kat__polling_unit_5__party_list_vote_page_2.md
25,,คลองไทย,district_mueang_lamphun__12_subdistrict_umong__polling_unit_10__party_list_vote_page_2.md
24,สุข,เศรษฐกิจ,district_mueang_lamphun__04_subdistrict_rim_ping__polling_unit_8__party_list_vote_page_2.md
24,สี่สิบแปด,เพื่อไทย,district_mae_tha__02_subdistrict_municipality_tha_sop_chai__polling_unit_2__constituency_vote_page_1.md
24,สี่สิบสี่,เสรีรวมไทย,district_mueang_lamphun__03_subdistrict_makhuea_chae__polling_unit_6__constituency_vote_page_1.md
24,สี่สิบสี่,เสรีรวมไทย,district_mae_tha__06_subdistrict_tha_kat__polling_unit_7__constituency_vote_page_1.md
24,สี่สิบสี่,เพื่อไทย,district_mae_tha__11_5_11_tha_khum_ngoen__polling_unit_6__party_list_vote_page_1.md
24,สี่สิบสี่,วิชช์ชั่นใหม่,district_mae_tha__03_subdistrict_municipality_tha_sop_sao__polling_unit_5__constituency_vote_page_1.md
24,สี่สิบสี่,ภูมิใจไทย,district_mueang_lamphun__15_office_ban_paen__polling_unit_5__constituency_vote_page_1.md
24,สี่สิบสี่,ภูมิใจไทย,district_mueang_lamphun__14_subdistrict_ban_paen__polling_unit_1__constituency_vote_page_1.md
24,สี่สิบสี่,ประชาธิปัตย์,district_mae_tha__10_subdistrict_tha_khum_ngoen__polling_unit_2__party_list_vote_page_2.md
24,สี่สิบสี่,กล้าธรรม,district_mae_tha__04_subdistrict_tha_pla_duk__polling_unit_16__constituency_vote_page_1.md
24,สี่,ไทยก้าวใหม่,district_mae_tha__12_subdistrict_tha_mae_lop__polling_unit_5__constituency_vote_page_1.md
24,สองสิบสี่,รวมไทยสร้างชาติ,district_mueang_lamphun__09_subdistrict_si_bua_ban__polling_unit_5__party_list_vote_page_1.md
24,สองสิบสี่,กล้าธรรม,district_mae_tha__06_subdistrict_tha_kat__polling_unit_10__constituency_vote_page_1.md
24,สส,ภูมิใจไทย,district_ban_thi__02_subdistrict_huai_yap__polling_unit_13__party_list_vote_page_3.md
24,ยี่สิบสี่สิบสี่,เสรีรวมไทย,district_mueang_lamphun__01_subdistrict_ton_thong__polling_unit_12__constituency_vote_page_1.md
24,ยี่สิบสี่คะแนน,ภูมิใจไทย,district_mueang_lamphun__14_subdistrict_ban_paen__polling_unit_4__party_list_vote_page_3.md
24,ยี่สิบสี่คะแนน,ประชาธิปัตย์,district_mueang_lamphun__15_office_ban_paen__polling_unit_10__constituency_vote_page_1.md
24,ยี่สิบสี่คะแนน,ประชาธิปัตย์,district_mueang_lamphun__01_subdistrict_ton_thong__polling_unit_14__party_list_vote_page_2.md
24,ยี่สิบสี่,ภูมิใจไทย,district_mueang_lamphun__09_subdistrict_si_bua_ban__polling_unit_6__party_list_vote_page_3.md
24,ยี่สิบสี่,ภูมิใจไทย,district_mueang_lamphun__07_subdistrict_mueang_chi__polling_unit_6__constituency_vote_page_1.md
24,ยี่สิบสี่,ภูมิใจไทย,district_mueang_lamphun__07_subdistrict_mueang_chi__polling_unit_11__constituency_vote_page_1.md
24,ยี่สิบสี่,ภูมิใจไทย,district_mueang_lamphun__03_subdistrict_makhuea_chae__polling_unit_4__constituency_vote_page_1.md
24,ยี่สิบสี่,ภูมิใจไทย,district_mueang_lamphun__02_subdistrict_ban_klang__polling_unit_9__constituency_vote_page_1.md
24,ยี่สิบสี่,ภูมิใจไทย,district_mueang_lamphun__01_subdistrict_ton_thong__polling_unit_12__constituency_vote_page_1.md
24,ยี่สิบสี่,ภูมิใจไทย,district_mae_tha__10_subdistrict_tha_khum_ngoen__polling_unit_9__party_list_vote_page_3.md
24,ยี่สิบสี่,ภูมิใจไทย,district_mae_tha__06_subdistrict_tha_kat__polling_unit_5__constituency_vote_page_1.md
24,ยี่สิบสี่,ภูมิใจไทย,district_mae_tha__05_subdistrict_tha_thung_luang__polling_unit_4__party_list_vote_page_3.md
24,ยี่สิบสี่,ภูมิใจไทย,district_mae_tha__03_subdistrict_municipality_tha_sop_sao__polling_unit_4__constituency_vote_page_1.md
24,ยี่สิบสี่,ประชาธิปัตย์,district_mueang_lamphun__10_subdistrict_pratu_pa__polling_unit_9__party_list_vote_page_2.md
24,ยี่สิบสี่,ประชาธิปัตย์,district_mueang_lamphun__10_subdistrict_pratu_pa__polling_unit_9__constituency_vote_page_1.md
24,ยี่สิบสี่,ประชาธิปัตย์,district_mueang_lamphun__07_subdistrict_mueang_chi__polling_unit_1__constituency_vote_page_1.md
24,ยี่สิบสี่,ประชาธิปัตย์,district_mae_tha__07_subdistrict_municipality_tha_kat__polling_unit_3__party_list_vote_page_2.md
24,,ภูมิใจไทย,district_mueang_lamphun__07_subdistrict_mueang_chi__polling_unit_15__party_list_vote_page_3.md
24,,ประชาธิปัตย์,district_mueang_lamphun__07_subdistrict_mueang_chi__polling_unit_10__party_list_vote_page_2.md
23,เก้าสิบสาม,ประชาชน,district_mueang_lamphun__03_subdistrict_makhuea_chae__polling_unit_13__party_list_vote_page_3.md
23,อีสิบสาม,ประชาธิปัตย์,district_mae_tha__05_subdistrict_tha_thung_luang__polling_unit_6__party_list_vote_page_2.md
23,สี่สิบสาม,เสรีรวมไทย,district_mueang_lamphun__04_subdistrict_rim_ping__polling_unit_4__constituency_vote_page_1.md
23,สี่สิบสาม,เศรษฐกิจ,district_mueang_lamphun__11_subdistrict_pa_sak__polling_unit_19__constituency_vote_page_1.md
23,สี่สิบสาม,ภูมิใจไทย,district_mueang_lamphun__04_subdistrict_rim_ping__polling_unit_4__constituency_vote_page_1.md
23,สี่สิบสาม,ภูมิใจไทย,district_mueang_lamphun__03_subdistrict_makhuea_chae__polling_unit_22__constituency_vote_page_1.md
23,สี่สิบสาม,กล้าธรรม,district_mae_tha__04_subdistrict_tha_pla_duk__polling_unit_4__constituency_vote_page_1.md
23,สีเขียว,ภูมิใจไทย,district_mueang_lamphun__09_subdistrict_si_bua_ban__polling_unit_2__party_list_vote_page_3.md
23,สีส้ม,เศรษฐกิจ,district_mae_tha__10_subdistrict_tha_khum_ngoen__polling_unit_4__party_list_vote_page_2.md
23,สามสิบหมื่นสามพันบาทถ้วน,พลังไทยรักชาติ,district_mueang_lamphun__11_subdistrict_pa_sak__polling_unit_10__party_list_vote_page_3.md
23,สามสิบสาม,เพื่อไทย,district_mae_tha__12_subdistrict_tha_mae_lop__polling_unit_2__party_list_vote_page_1.md
23,สามสิบ,ประชาธิปัตย์,district_mueang_lamphun__06_subdistrict_nong_nam__polling_unit_5__constituency_vote_page_1.md
23,สองสาม,ประชาธิปัตย์,district_mae_tha__05_subdistrict_tha_thung_luang__polling_unit_7__party_list_vote_page_2.md
23,สองสาม,กลาโหม,district_mueang_lamphun__09_subdistrict_si_bua_ban__polling_unit_5__party_list_vote_page_3.md
23,สองร้อยสามสิบ,วิชชั่นใหม่,district_mae_tha__04_subdistrict_tha_pla_duk__polling_unit_4__constituency_vote_page_1.md
23,สองร้อยสาม,ประชาธิปัตย์,district_mueang_lamphun__11_subdistrict_pa_sak__polling_unit_9__constituency_vote_page_1.md
23,สองพันสามร้อยแปด,ประชาธิปัตย์,district_ban_thi__02_subdistrict_huai_yap__polling_unit_5__constituency_vote_page_1.md
23,ยี่สิบสามคะแนน,ภูมิใจไทย,district_mueang_lamphun__11_subdistrict_pa_sak__polling_unit_11__constituency_vote_page_1.md
23,ยี่สิบสามคะแนน,ภูมิใจไทย,district_mueang_lamphun__06_subdistrict_nong_nam__polling_unit_7__party_list_vote_page_3.md
23,ยี่สิบสามคะแนน,คลองไทย,district_mueang_lamphun__12_subdistrict_umong__polling_unit_11__party_list_vote_page_2.md
23,ยี่สิบสาม,ไทยทรัพย์ทวี,district_mae_tha__06_subdistrict_tha_kat__polling_unit_6__party_list_vote_page_1.md
